customer_id,first_name,last_name,email,age,gender,city,state,registration_date,customer_segment,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last_purchase,is_churned
2965,Peter,Ponce,natashamiller@example.net,49,M,Wilsonbury,SD,2024-12-22,Regular,2022-07-08,2024-11-26,11,355.38,32.31,265,0
2966,Virginia,Barrett,john07@example.net,31,F,North Katherine,OH,2024-04-28,Regular,2022-06-06,2024-11-18,15,480.47,32.03,273,1
2967,Tammy,Reyes,hortiz@example.com,39,F,Davischester,NM,2024-11-05,Premium,2022-03-09,2024-12-01,13,890.86,68.53,260,0
2968,Antonio,Parker,tiffany24@example.org,28,F,West Geraldland,MI,2025-02-05,Regular,2022-07-27,2024-10-13,13,443.56,34.12,309,0
2969,Carrie,Jenkins,john47@example.com,18,F,Maryview,VI,2024-11-17,Regular,2022-01-11,2024-03-12,12,366.06,30.5,524,0
2970,Samantha,Walter,pagelouis@example.org,38,M,Millerchester,AK,2023-04-07,Regular,2022-06-24,2024-12-11,10,496.26,49.63,250,1
2971,Tammy,Luna,timothymontgomery@example.com,18,M,Benjaminview,NC,2024-02-05,Premium,2022-02-23,2024-07-02,7,519.37,74.2,412,0
2972,Jeffrey,Davis,smithtyler@example.com,34,F,Katiestad,TN,2024-10-22,Regular,2022-01-28,2024-03-31,11,578.15,52.56,505,1
2973,Ariana,Fields,dawnjones@example.com,18,M,South Jose,AK,2023-02-24,Regular,2023-07-01,2024-06-26,5,180.92,36.18,418,0
2974,Sharon,Frank,perezchristopher@example.net,58,M,Evelynhaven,MI,2024-07-13,Regular,2022-01-18,2024-12-30,15,785.92,52.39,231,0
2975,Donald,Cooper,tammythomas@example.com,45,M,New Rebecca,SD,2023-07-10,Regular,2022-02-05,2024-09-22,14,758.65,54.19,330,0
2976,Julie,Thomas,garzazachary@example.org,36,M,Rodgersport,UT,2024-12-30,Regular,2023-03-10,2024-11-20,6,742.96,123.83,271,1
2977,John,Goodman,stevelee@example.net,50,F,Jonathanshire,NH,2024-06-21,Regular,2022-02-13,2024-12-08,11,362.07,32.92,253,0
2978,Toni,Conrad,lisachristian@example.com,24,M,Port Jeffreymouth,SC,2024-12-01,Regular,2022-04-04,2024-12-23,10,368.7,36.87,238,0
2979,Gary,Sanders,melanie48@example.net,41,F,West Brookefort,CA,2023-01-24,Budget,2022-06-06,2024-10-07,11,502.22,45.66,315,1
2980,Nicole,Parker,chantrevor@example.org,37,M,Taylorborough,CA,2024-03-28,Regular,2022-01-25,2024-12-20,12,650.05,54.17,241,0
2981,Christopher,Benitez,ibrady@example.com,38,F,South John,FM,2024-02-10,Premium,2022-02-19,2024-09-20,10,444.86,44.49,332,0
2982,Jenna,Velasquez,kimedwards@example.org,50,M,Galvanburgh,GU,2023-05-25,Premium,2022-06-24,2024-12-26,10,317.14,31.71,235,0
2983,Danielle,Smith,holtthomas@example.com,43,F,Rachelfort,PR,2023-03-26,Budget,2022-05-11,2024-11-17,12,403.16,33.6,274,1
2984,Olivia,Jones,waterscharlene@example.com,38,F,Smithfort,NM,2023-09-09,Premium,2022-01-31,2024-11-29,10,212.45,21.24,262,0
2985,Sean,Horton,maddenhailey@example.com,18,M,Donnaville,NC,2024-01-16,Premium,2022-04-11,2024-12-04,7,152.27,21.75,257,1
2986,Joseph,Warren,webbjohn@example.net,23,F,Samuelview,KS,2022-10-14,Premium,2022-03-08,2024-08-19,13,918.43,70.65,364,0
2987,John,Pena,michellewatkins@example.org,33,F,Port Georgeville,SC,2024-09-18,Regular,2022-06-04,2024-11-08,10,222.65,22.26,283,0
2988,Carlos,Quinn,michael34@example.org,36,M,West James,ME,2025-04-30,Regular,2022-07-14,2024-08-20,10,346.2,34.62,363,0
2989,Jonathan,Jackson,grantmichael@example.org,21,M,West Michael,KY,2025-03-12,Budget,2022-03-29,2024-07-20,9,274.23,30.47,394,0
2990,Daniel,Brooks,michael11@example.com,63,F,Millerborough,AR,2025-04-25,Budget,2022-03-19,2024-09-08,9,435.77,48.42,344,0
2991,Aaron,Padilla,tgreen@example.net,53,F,Port Shirley,AR,2025-03-31,Regular,2022-06-22,2024-12-27,10,740.48,74.05,234,1
2992,Paul,Gonzalez,pcaldwell@example.net,42,M,Port Christopher,FL,2023-08-19,Regular,2022-01-12,2024-12-23,11,553.21,50.29,238,0
2993,Jessica,White,weeksbrandon@example.com,35,M,Sheilastad,VA,2024-09-01,Regular,2022-01-01,2024-05-02,10,515.62,51.56,473,1
2994,Tanya,Fry,ssmith@example.org,32,F,Charlestown,NM,2024-12-09,Regular,2022-02-05,2024-11-05,8,383.26,47.91,286,0
2995,Nicole,Hayes,patriciaowen@example.net,23,F,Joshuaberg,GU,2024-09-17,Premium,2022-06-08,2024-12-22,8,316.02,39.5,239,0
2996,Trevor,Olsen,luis41@example.net,35,F,Kendrafort,KS,2023-08-14,Premium,2022-04-12,2024-07-06,16,399.94,25.0,408,0
2997,Nicholas,Lopez,traci39@example.net,38,M,Adamfurt,WI,2025-04-25,Premium,2022-06-22,2024-05-01,12,833.08,69.42,474,0
2998,Amy,Brown,gregorybrock@example.org,20,F,New Rebeccahaven,NY,2024-02-28,Regular,2022-01-31,2024-12-24,14,549.14,39.22,237,0
2999,Craig,White,briannalong@example.org,39,M,Lake Alexander,PA,2023-03-12,Regular,2022-10-15,2024-10-25,10,240.82,24.08,297,0
3000,Timothy,Malone,allennathan@example.net,33,M,South Charles,KS,2023-02-11,Budget,2022-06-10,2024-11-15,14,499.9,35.71,276,0
3001,Michelle,Green,rcohen@example.net,18,F,Lopezport,GA,2025-02-03,Regular,2022-08-06,2024-10-18,11,158.13,14.38,304,0
3002,Debra,Barrera,kelleramanda@example.org,24,F,Lake Elizabethborough,KY,2025-03-12,Budget,2022-03-23,2024-07-28,10,375.07,37.51,386,0
3003,Gloria,Ortiz,petermoore@example.net,30,M,Morenoville,ME,2024-11-07,Regular,2022-04-18,2024-11-28,15,742.61,49.51,263,0
3004,Francisco,Sims,christopher64@example.net,57,M,East Richard,IN,2022-09-25,Regular,2022-10-27,2024-08-14,6,422.72,70.45,369,0
3005,Charles,Weber,nfletcher@example.org,41,F,South John,NV,2024-03-25,Regular,2022-06-02,2024-12-21,16,623.08,38.94,240,1
3006,Megan,Oneill,matthewbutler@example.org,18,F,South David,PA,2024-10-28,Regular,2022-05-27,2024-03-27,6,549.96,91.66,509,1
3007,Kenneth,Martin,cantucassidy@example.com,40,F,Moonchester,GU,2023-09-19,Premium,2022-07-17,2024-08-28,9,346.92,38.55,355,0
3008,Lucas,Carter,joseph08@example.net,18,F,Cartermouth,IL,2025-03-02,Budget,2022-02-08,2024-10-11,13,724.45,55.73,311,0
3009,Stephanie,Gray,gillmary@example.com,47,M,New Cynthiaport,MO,2024-05-06,Budget,2022-02-15,2024-08-16,12,532.43,44.37,367,0
3010,Charles,Hill,wagnertammie@example.net,29,F,Medinamouth,MS,2022-10-04,Premium,2022-04-23,2024-09-30,15,818.85,54.59,322,0
3011,George,Peterson,criddle@example.net,33,F,Goodwinshire,NE,2025-06-18,Regular,2022-03-20,2024-12-02,8,462.26,57.78,259,1
3012,Nicholas,Richards,blakeshelton@example.org,50,F,New Keith,AR,2023-06-19,Regular,2023-01-18,2024-11-20,7,420.78,60.11,271,0
3013,Jessica,Woods,fernandezjennifer@example.net,19,F,Port Charles,LA,2023-07-08,Regular,2022-10-27,2024-11-27,12,522.19,43.52,264,0
3014,Amy,Chambers,michelle11@example.org,18,F,Burnsfort,ME,2023-11-10,Regular,2022-01-19,2024-12-25,19,942.25,49.59,236,0
3015,Rachael,Garcia,lisagray@example.org,27,M,Port Maria,ND,2023-05-19,Premium,2022-04-20,2024-08-25,12,545.26,45.44,358,0
3016,Christopher,Brown,amanda85@example.net,47,M,Ortizview,WV,2025-02-26,Regular,2022-01-16,2024-04-01,12,482.83,40.24,504,0
3017,Brooke,Walton,cooperlauren@example.org,18,F,Lake Markfurt,MO,2025-04-02,Regular,2022-01-01,2024-10-22,12,326.23,27.19,300,0
3018,Christina,Smith,dominiquerodriguez@example.net,18,M,Merritthaven,WY,2024-02-14,Regular,2022-09-04,2024-12-14,7,374.67,53.52,247,1
3019,Timothy,Aguilar,djohnson@example.net,29,M,Port Jacob,WA,2022-11-15,Premium,2022-02-14,2024-11-15,9,430.91,47.88,276,0
3020,Anthony,Huerta,dwayneedwards@example.net,41,F,North Randy,NH,2024-12-05,Regular,2022-01-07,2024-12-18,18,1266.96,70.39,243,0
3021,Sherri,Davis,egregory@example.com,49,F,Port Daniel,DE,2024-04-22,Budget,2022-01-18,2024-11-02,15,948.61,63.24,289,0
3022,Frederick,Boyd,michael44@example.com,29,M,Carlsonmouth,DE,2024-08-07,Regular,2022-01-21,2024-12-14,8,271.88,33.98,247,0
3023,Pamela,Smith,boyererika@example.net,30,F,West Blake,ND,2023-04-14,Budget,2022-01-23,2024-08-11,9,202.46,22.5,372,0
3024,Eric,Morrison,samanthawoodard@example.org,48,F,New Erin,NC,2023-04-14,Budget,2022-04-20,2024-02-17,10,499.93,49.99,548,0
3025,Craig,Hatfield,schristensen@example.com,18,F,East James,CA,2024-05-13,Budget,2022-04-24,2024-10-24,10,280.91,28.09,298,0
3026,Jamie,Juarez,carsonashley@example.net,30,F,Lauraville,MT,2025-06-12,Budget,2022-06-07,2024-12-13,13,575.27,44.25,248,0
3027,James,Frederick,barbarafisher@example.com,37,M,North Raymondview,CA,2025-04-24,Regular,2023-03-22,2024-12-10,11,332.6,30.24,251,0
3028,Heidi,Kennedy,icuevas@example.com,40,M,East Johnberg,NC,2024-06-22,Budget,2022-02-08,2024-10-05,8,369.03,46.13,317,0
3029,Jennifer,Rogers,johnwarner@example.net,28,M,Port Davidbury,GA,2023-06-01,Premium,2022-01-14,2024-07-22,16,848.01,53.0,392,0
3030,Jessica,Jordan,xlivingston@example.org,35,F,Stephanieland,WA,2024-11-25,Regular,2022-01-21,2024-07-21,13,375.47,28.88,393,0
3031,Joseph,Wood,taylorpatrick@example.net,18,F,West Joshuabury,NM,2023-01-01,Budget,2022-02-09,2024-11-24,7,186.45,26.64,267,0
3032,Juan,Wu,allen57@example.net,27,F,Stephensville,VT,2022-11-13,Budget,2022-01-05,2024-06-14,10,323.93,32.39,430,0
3033,John,Key,ysmith@example.net,40,F,Toddview,NV,2024-07-16,Budget,2022-05-15,2024-12-01,15,553.35,36.89,260,0
3034,Brandon,Montoya,dwilliams@example.com,23,F,Port Lonnieland,SD,2024-05-06,Budget,2022-04-03,2024-09-08,15,666.25,44.42,344,0
3035,Ashley,Everett,bobfoster@example.com,35,F,Lake Nicholaschester,IN,2024-07-02,Budget,2022-01-20,2024-09-02,16,694.07,43.38,350,0
3036,Mary,Ortega,watsondavid@example.net,40,M,New Robertburgh,LA,2024-07-27,Regular,2022-02-06,2024-09-07,14,539.54,38.54,345,0
3037,Eric,Gray,hollandroy@example.org,30,M,Lake Norman,GU,2024-07-08,Budget,2022-02-26,2024-12-28,10,404.24,40.42,233,1
3038,Michael,Brown,smithjavier@example.org,37,F,West Randyberg,NV,2024-12-01,Regular,2022-01-04,2024-12-26,11,332.71,30.25,235,1
3039,Ronald,Kelly,mcneilbrian@example.net,23,M,Durhamburgh,NH,2024-05-21,Budget,2022-03-20,2024-05-12,6,470.63,78.44,463,0
3040,Kelly,Rivera,daniellethomas@example.org,32,M,West Michelle,LA,2024-07-06,Budget,2022-02-05,2024-08-10,13,489.56,37.66,373,0
3041,Ebony,Garcia,franklinmatthew@example.net,42,F,Arnoldberg,OR,2025-06-24,Budget,2022-01-22,2024-08-10,12,296.31,24.69,373,1
3042,Caroline,Bryant,katrinastevens@example.com,36,M,West Daniel,MT,2023-08-08,Regular,2022-04-03,2024-08-11,5,411.49,82.3,372,0
3043,James,Hale,xhorton@example.org,27,F,Port Susan,NV,2025-08-11,Regular,2022-01-17,2024-12-23,11,600.85,54.62,238,0
3044,Anthony,Hardy,andrewsmadison@example.com,37,M,Nixonville,NC,2025-03-09,Premium,2022-01-08,2024-07-18,12,385.75,32.15,396,1
3045,George,Barron,williamsjennifer@example.com,43,M,West Bradley,WA,2024-09-04,Budget,2022-03-08,2023-01-31,5,443.15,88.63,930,1
3046,Kelly,Taylor,andersontammy@example.com,18,M,Martinezton,LA,2022-12-12,Regular,2022-01-16,2024-12-13,7,271.05,38.72,248,0
3047,Christopher,Guzman,qmichael@example.com,48,F,Antoniomouth,MN,2024-11-22,Regular,2022-04-09,2024-11-02,8,261.17,32.65,289,0
3048,Megan,Melton,lisa92@example.org,30,M,Richardshire,UT,2022-12-01,Premium,2022-01-08,2024-11-20,14,862.06,61.58,271,0
3049,Kyle,Ramirez,justin89@example.com,40,F,Leblanctown,DC,2025-03-20,Budget,2022-07-21,2024-07-23,7,485.77,69.4,391,0
3050,Raymond,Lyons,sara38@example.org,49,F,Taylorhaven,NH,2022-10-27,Budget,2022-03-13,2024-04-23,13,458.23,35.25,482,1
3051,Tracy,Briggs,grantcrystal@example.org,18,F,North Annefort,MH,2024-02-26,Budget,2022-03-14,2024-11-24,8,259.04,32.38,267,0
3052,Donna,Richardson,wbailey@example.net,26,M,Ivanchester,IA,2025-05-26,Regular,2022-04-02,2024-10-04,11,323.12,29.37,318,1
3053,Christopher,Montgomery,justincombs@example.com,31,M,Barnesstad,UT,2025-01-29,Regular,2022-05-04,2024-12-13,14,390.47,27.89,248,1
3054,Amy,Hopkins,raymond62@example.org,25,F,New Jasonside,IA,2024-06-28,Regular,2022-03-20,2024-10-21,8,201.75,25.22,301,0
3055,Jackson,Alvarez,edward79@example.com,55,F,Port Peterburgh,SD,2023-10-03,Premium,2022-02-08,2024-12-28,4,148.93,37.23,233,1
3056,Nicole,Gutierrez,edwardsrick@example.org,24,F,West Bobbybury,SC,2024-06-16,Budget,2022-05-23,2024-06-08,9,682.92,75.88,436,0
3057,Mike,Lopez,taraortiz@example.com,28,M,Duketon,SC,2024-10-04,Premium,2022-05-08,2024-10-29,14,579.17,41.37,293,0
3058,Sean,Andersen,kylehenderson@example.com,37,F,Millerview,CT,2025-01-25,Regular,2022-11-27,2024-10-24,6,260.84,43.47,298,0
3059,Jose,Rosario,phillipsmichelle@example.org,20,M,New Andrew,SC,2025-01-17,Regular,2022-01-27,2023-11-16,5,775.8,155.16,641,0
3060,Steven,Hess,zwinters@example.org,30,M,New Patriciaberg,NC,2023-08-06,Regular,2022-01-17,2024-12-17,10,684.32,68.43,244,0
3061,Jeremy,Smith,jamesmarsh@example.org,38,M,North Matthewfurt,MP,2023-07-21,Budget,2022-01-06,2024-09-23,8,239.39,29.92,329,1
3062,Joseph,Ward,william01@example.com,31,M,South Laura,AS,2022-10-08,Premium,2022-03-11,2024-12-13,11,231.63,21.06,248,0
3063,Bryan,Williams,erinjones@example.org,33,F,Smithburgh,MH,2024-03-01,Budget,2022-01-29,2024-11-27,8,205.79,25.72,264,0
3064,Karen,Aguirre,hendersonlisa@example.com,28,M,Travishaven,NC,2023-07-18,Premium,2022-08-21,2024-10-06,6,256.83,42.8,316,0
3065,Elizabeth,Nguyen,hbrown@example.com,18,F,Patriciamouth,CT,2025-07-28,Premium,2022-04-19,2024-01-21,10,509.63,50.96,575,0
3066,Christopher,Wallace,brooksharold@example.com,38,M,North Jerry,MD,2024-09-10,Regular,2022-01-27,2024-11-24,10,337.73,33.77,267,0
3067,Maurice,Lawson,clarkbrittany@example.com,56,F,Perezville,MT,2023-10-27,Premium,2023-11-25,2024-12-20,8,365.04,45.63,241,0
3068,Amber,Ross,dbradley@example.net,35,M,Sheilaberg,NM,2022-10-23,Budget,2022-02-21,2023-08-04,8,468.54,58.57,745,0
3069,Tara,Salazar,uschmitt@example.net,37,M,East Derek,MD,2025-06-21,Regular,2022-01-02,2024-12-18,16,791.53,49.47,243,0
3070,Brittany,Miller,jason57@example.net,43,M,Lambertburgh,PR,2024-06-07,Premium,2022-03-29,2024-12-28,11,239.18,21.74,233,0
3071,Angela,Patterson,floressteve@example.net,19,M,Jonathanville,LA,2023-04-20,Premium,2022-10-16,2024-11-25,9,532.89,59.21,266,0
3072,Mary,Huynh,blakesarah@example.net,55,F,Brittanybury,DE,2023-09-20,Regular,2022-09-14,2024-08-18,11,441.61,40.15,365,0
3073,Loretta,Galvan,vgraham@example.com,37,M,Tracystad,GU,2023-03-23,Budget,2022-01-26,2024-12-12,13,558.72,42.98,249,1
3074,Robert,Hatfield,bcarpenter@example.com,54,F,Jimmyland,IL,2024-04-11,Regular,2022-02-18,2024-06-11,11,264.44,24.04,433,0
3075,Amanda,Vincent,jmcclure@example.org,26,M,Cobbstad,WY,2023-02-16,Regular,2022-04-15,2024-12-18,10,533.41,53.34,243,0
3076,Michelle,Stein,nicolereeves@example.com,56,F,Shawnton,MA,2022-11-11,Budget,2022-01-09,2024-11-22,13,580.55,44.66,269,1
3077,Thomas,Navarro,courtney87@example.com,44,F,South Lisashire,KY,2023-08-18,Regular,2022-12-11,2024-11-09,8,265.42,33.18,282,1
3078,Nicole,Carter,brookstaylor@example.org,41,M,Lake Toni,SC,2023-08-28,Regular,2022-05-01,2024-08-02,12,441.05,36.75,381,1
3079,Thomas,Lee,victoriabenson@example.com,37,M,Robinsonchester,WI,2023-04-10,Regular,2022-02-27,2024-09-03,9,435.81,48.42,349,0
3080,Christian,Thomas,weaverjohn@example.org,32,M,South Megan,VI,2023-10-26,Regular,2022-01-27,2024-04-08,7,175.1,25.01,497,0
3081,Raven,Meyer,elliottfrank@example.net,49,F,Tiffanystad,SC,2024-12-28,Regular,2022-05-13,2024-12-21,8,411.77,51.47,240,1
3082,Jennifer,Armstrong,ryan33@example.org,36,M,West Mariemouth,MI,2025-07-29,Regular,2022-03-22,2024-12-22,11,668.2,60.75,239,1
3083,Wayne,Vincent,hannahmunoz@example.com,18,F,New Trevor,MA,2024-08-20,Budget,2022-11-15,2024-11-05,8,481.34,60.17,286,0
3084,Rachel,Wagner,kristianderson@example.net,21,F,North Nancyfort,TN,2024-09-29,Regular,2022-01-19,2024-12-12,13,359.93,27.69,249,0
3085,Lauren,Anderson,croberts@example.org,32,F,Costashire,NV,2023-06-05,Budget,2022-06-26,2024-08-22,8,339.48,42.43,361,1
3086,Erica,Robles,marcohines@example.com,38,F,Lake Jacobmouth,PA,2024-04-14,Regular,2022-05-13,2024-10-17,14,528.76,37.77,305,0
3087,Christine,Turner,lbennett@example.net,34,F,North Crystal,NH,2024-02-12,Regular,2022-05-07,2024-10-21,7,187.47,26.78,301,0
3088,David,Nunez,jonathangonzales@example.org,49,M,Port Jeremystad,SC,2023-02-02,Premium,2022-04-15,2024-07-19,10,354.49,35.45,395,0
3089,Katherine,Dunn,jeffreynichols@example.com,18,F,West Jamesbury,AS,2024-11-15,Regular,2022-02-06,2024-09-13,9,340.52,37.84,339,0
3090,Gerald,Baxter,brandonallen@example.org,36,F,Port Katherinechester,AK,2024-11-28,Budget,2022-04-05,2024-08-18,8,323.81,40.48,365,0
3091,Tracey,Jackson,johnstonjohn@example.org,18,M,Bakerville,VA,2023-10-17,Regular,2022-02-28,2024-09-26,8,378.41,47.3,326,0
3092,Teresa,Griffin,hendersonjacob@example.org,44,F,North Larrytown,NH,2025-03-15,Premium,2022-02-18,2024-09-15,9,304.36,33.82,337,0
3093,Lindsey,Wilson,kelly34@example.com,33,M,New Ericaborough,PA,2023-02-06,Regular,2022-01-24,2023-09-12,10,436.31,43.63,706,1
3094,David,Bates,jacobsalicia@example.net,40,F,Jacobchester,WY,2025-03-28,Premium,2022-02-28,2024-03-29,10,375.74,37.57,507,0
3095,Rodney,Allen,marshtimothy@example.com,24,F,East Lisa,VA,2024-11-28,Budget,2022-02-08,2024-10-26,14,407.79,29.13,296,1
3096,Vanessa,Lewis,murphyjoseph@example.com,50,M,Brownshire,AR,2024-05-14,Budget,2022-02-26,2024-12-03,12,482.41,40.2,258,1
3097,Ryan,Mullins,peggybrown@example.com,47,F,North Veronica,NJ,2024-04-20,Premium,2022-01-22,2024-12-18,11,350.62,31.87,243,1
3098,Wendy,Keller,samuel99@example.org,42,M,Davidfurt,MH,2022-12-21,Budget,2022-01-29,2024-11-09,14,359.4,25.67,282,0
3099,Courtney,Davis,andreawalker@example.org,33,M,Masseybury,NV,2023-07-12,Budget,2023-08-01,2024-11-07,13,1323.19,101.78,284,1
3100,Mary,Graham,moranphillip@example.com,41,M,North Nicholas,SD,2023-03-25,Regular,2022-05-17,2024-04-05,4,79.64,19.91,500,0
3101,Jonathan,Baldwin,jasonmoore@example.com,26,F,Brianside,AR,2025-02-04,Regular,2023-02-27,2024-11-01,11,453.12,41.19,290,0
3102,Renee,Martin,robinvasquez@example.com,45,M,East Daniel,MP,2023-11-28,Regular,2022-08-29,2024-07-23,3,99.97,33.32,391,0
3103,Robin,Hickman,erobinson@example.com,54,M,South Christophermouth,ME,2022-09-20,Regular,2022-01-21,2024-01-23,7,562.01,80.29,573,0
3104,Carl,Orr,friedmanrichard@example.com,47,F,New Lauraport,SC,2024-04-30,Regular,2022-01-24,2024-07-08,10,522.89,52.29,406,1
3105,Paul,Miranda,zjohnson@example.com,26,M,Stevenview,SC,2023-08-23,Regular,2022-01-10,2024-08-12,10,663.14,66.31,371,0
3106,Ray,Robinson,clarkmichael@example.org,39,M,West Kathrynshire,MN,2024-03-05,Regular,2022-07-24,2024-08-02,6,190.95,31.82,381,1
3107,Mark,Scott,vsalinas@example.net,19,M,Anthonyland,MA,2024-08-21,Premium,2022-03-19,2024-09-18,11,733.6,66.69,334,1
3108,Joshua,Alvarez,gavin84@example.org,41,M,North Mckenziemouth,IL,2023-05-28,Budget,2022-01-25,2024-12-25,6,720.0,120.0,236,1
3109,Stephen,Merritt,christopher07@example.net,40,M,Wisebury,AK,2023-10-02,Regular,2022-03-31,2024-08-08,15,1102.85,73.52,375,0
3110,Morgan,Martinez,jessica27@example.com,18,M,Ericchester,AK,2024-08-12,Regular,2022-04-09,2024-06-27,8,299.08,37.38,417,0
3111,Kristin,Taylor,leonardmiranda@example.com,21,F,West Carly,CA,2024-05-04,Budget,2022-02-02,2024-09-19,11,375.57,34.14,333,0
3112,Cindy,Nichols,william67@example.com,31,F,South Laurenbury,NM,2023-06-30,Regular,2022-02-27,2024-12-28,14,535.02,38.22,233,1
3113,Alexandra,Swanson,nathanhowe@example.com,31,M,Ianville,ID,2025-03-06,Regular,2022-03-02,2024-11-08,12,407.78,33.98,283,1
3114,Robert,Davis,alexanderwilliams@example.net,20,M,Lake Sierra,CT,2024-12-20,Budget,2022-06-23,2024-06-23,11,639.22,58.11,421,0
3115,Robert,Holt,glee@example.net,39,M,Lake Jacob,WI,2024-02-09,Budget,2022-07-04,2024-05-17,8,267.64,33.46,458,0
3116,Eddie,Wiggins,cynthia64@example.com,38,F,Mendozaville,KS,2024-08-26,Regular,2022-03-29,2024-09-28,8,384.15,48.02,324,1
3117,Brianna,Huynh,campbellseth@example.com,32,M,South Robertchester,CT,2023-04-04,Regular,2022-03-24,2024-07-28,12,859.41,71.62,386,0
3118,Katherine,Miranda,nbrewer@example.org,25,M,East Kennethburgh,FL,2024-04-25,Budget,2022-02-15,2024-11-20,11,745.86,67.81,271,0
3119,Sheila,Burke,tinahale@example.net,47,F,West Nicole,NJ,2025-06-09,Regular,2022-05-27,2024-12-20,7,257.49,36.78,241,0
3120,Sara,Schneider,igoodman@example.net,54,M,Wallaceland,HI,2025-08-08,Regular,2022-02-25,2024-08-21,11,714.08,64.92,362,0
3121,Anna,Bennett,megan91@example.com,29,M,Bethanystad,MI,2024-11-08,Regular,2022-04-29,2024-06-01,9,229.98,25.55,443,0
3122,Craig,Love,vjohnson@example.net,27,F,Millermouth,OR,2024-01-01,Premium,2022-01-22,2024-12-14,12,410.21,34.18,247,1
3123,Justin,Fitzgerald,lisa04@example.net,40,F,East David,HI,2022-10-10,Regular,2022-02-22,2024-10-14,6,398.82,66.47,308,1
3124,Amanda,James,douglasbutler@example.com,30,M,Shieldsfort,CT,2022-09-04,Budget,2022-06-12,2024-09-30,10,632.95,63.3,322,1
3125,Maurice,May,jay23@example.net,33,F,Frankville,SC,2024-08-09,Budget,2022-03-26,2024-11-05,9,759.27,84.36,286,1
3126,Robert,Hoffman,patricia12@example.org,43,M,Alisonhaven,HI,2023-03-23,Budget,2022-02-05,2024-06-12,5,196.02,39.2,432,1
3127,Patrick,Chase,jenniferwillis@example.net,18,F,South Lisaside,OK,2024-12-23,Regular,2022-06-18,2024-12-07,10,703.22,70.32,254,0
3128,Todd,Stokes,guerrerorenee@example.com,50,F,North Thomas,SC,2025-07-04,Premium,2022-01-06,2024-11-02,12,329.51,27.46,289,1
3129,Chelsea,Walker,anna53@example.com,35,F,West Michelleville,OH,2023-11-25,Budget,2022-09-07,2023-07-11,4,60.23,15.06,769,0
3130,Benjamin,Wilson,smithcharles@example.net,30,F,North Jonathanview,MI,2023-08-05,Regular,2022-04-13,2024-12-26,10,294.48,29.45,235,1
3131,Joshua,Miller,skim@example.org,33,F,East Kellyhaven,MS,2024-10-15,Regular,2022-06-28,2024-09-13,14,785.64,56.12,339,0
3132,Douglas,Davis,reneevelasquez@example.net,34,F,Virginiaport,NV,2025-05-21,Budget,2022-01-17,2024-11-24,9,467.71,51.97,267,0
3133,Charlotte,Yang,sheila42@example.net,18,F,Gonzalesland,UT,2025-07-31,Regular,2022-01-01,2024-09-06,9,251.24,27.92,346,1
3134,Heather,Pineda,matthewespinoza@example.net,52,M,South Charles,DC,2024-02-20,Regular,2022-03-04,2024-08-15,8,564.75,70.59,368,0
3135,Benjamin,Garner,gbrown@example.net,35,M,Huangview,KS,2024-11-10,Budget,2022-04-15,2024-12-18,13,907.18,69.78,243,1
3136,Pamela,Wilson,reginaanderson@example.com,40,F,New Patriciatown,AR,2022-08-30,Budget,2022-03-02,2024-08-18,12,374.05,31.17,365,0
3137,Martin,Richardson,qbrown@example.net,46,F,Moralesmouth,MN,2022-09-28,Premium,2022-02-27,2024-09-16,11,337.5,30.68,336,0
3138,John,Castaneda,carlos80@example.com,22,M,Rebeccamouth,MN,2025-02-02,Budget,2022-01-19,2024-09-18,5,146.3,29.26,334,0
3139,Julie,Finley,archerjames@example.net,40,F,New Michaeltown,MA,2025-04-10,Regular,2022-01-30,2024-12-23,9,216.54,24.06,238,0
